scenario_name,model_kind,loan_id,month_asof,rank,feature,contribution
base,graduation_risk,1257,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,1257,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,1257,6,3,late_count_roll,0.011058780501674822
base,graduation_risk,1257,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1257,6,5,term_months,-0.002046332593930546
base,graduation_risk,1257,6,6,loan_age_month,-0.00157569891636549
base,graduation_risk,1257,6,7,util_proxy,0.0014856516526286765
base,graduation_risk,1257,6,8,income_stability,-0.0010487607912691229
base,graduation_risk,2717,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,2717,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2717,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,2717,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2717,6,5,term_months,0.002768567627082502
base,graduation_risk,2717,6,6,loan_age_month,-0.0025890101166005314
base,graduation_risk,2717,6,7,rate_diff_bps,0.0008088349637332127
base,graduation_risk,2717,6,8,util_proxy,-0.0006881231991711619
base,graduation_risk,2144,6,1,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2144,6,2,dpd30_roll6,-0.10586994648925799
base,graduation_risk,2144,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,2144,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2144,6,5,term_months,0.002768567627082502
base,graduation_risk,2144,6,6,income_stability,-0.0006271511908766394
base,graduation_risk,2144,6,7,loan_age_month,0.00045092348410459337
base,graduation_risk,2144,6,8,score_trend3,0.00020498357406261846
base,graduation_risk,2778,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,2778,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,2778,6,3,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2778,6,4,late_count_roll,0.002942244353656604
base,graduation_risk,2778,6,5,loan_age_month,-0.0025890101166005314
base,graduation_risk,2778,6,6,term_months,-0.002046332593930546
base,graduation_risk,2778,6,7,util_proxy,0.000897423779766236
base,graduation_risk,2778,6,8,tenure_months,0.0007620120686877153
base,graduation_risk,440,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,440,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,440,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,440,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,440,6,5,loan_age_month,-0.0025890101166005314
base,graduation_risk,440,6,6,term_months,-0.002046332593930546
base,graduation_risk,440,6,7,balance,-0.0011778371506172792
base,graduation_risk,440,6,8,income_stability,0.0008821570635466204
base,graduation_risk,486,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,486,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,486,6,3,late_count_roll,0.011058780501674822
base,graduation_risk,486,6,4,util_proxy,0.0035533421523991264
base,graduation_risk,486,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,486,6,6,balance,0.003119499243850371
base,graduation_risk,486,6,7,term_months,0.002768567627082502
base,graduation_risk,486,6,8,loan_age_month,-0.00157569891636549
base,graduation_risk,2116,6,1,dpd30_roll6,-0.05190972911450881
base,graduation_risk,2116,6,2,dpd30_roll3,-0.027542483735313872
base,graduation_risk,2116,6,3,late_count_roll,-0.005174291794361613
base,graduation_risk,2116,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2116,6,5,term_months,0.002768567627082502
base,graduation_risk,2116,6,6,income_stability,0.001112134811169565
base,graduation_risk,2116,6,7,util_proxy,0.0009113291115601253
base,graduation_risk,2116,6,8,rate_diff_bps,0.0006539098209901168
base,graduation_risk,2954,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,2954,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2954,6,3,introducer_Dealer_A,0.012272551101237707
base,graduation_risk,2954,6,4,late_count_roll,-0.009232559868370722
base,graduation_risk,2954,6,5,term_months,0.002768567627082502
base,graduation_risk,2954,6,6,loan_age_month,0.0024775458845746764
base,graduation_risk,2954,6,7,util_proxy,-0.0018987570700919746
base,graduation_risk,2954,6,8,balance,-0.001616567539817259
base,graduation_risk,589,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,589,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,589,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,589,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,589,6,5,term_months,-0.002046332593930546
base,graduation_risk,589,6,6,util_proxy,-0.0017966753344024191
base,graduation_risk,589,6,7,balance,-0.0017176421358101658
base,graduation_risk,589,6,8,loan_age_month,-0.00157569891636549
base,graduation_risk,1646,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,1646,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,1646,6,3,late_count_roll,0.019175316649693037
base,graduation_risk,1646,6,4,balance,0.004666518131661794
base,graduation_risk,1646,6,5,util_proxy,0.0036923954703380205
base,graduation_risk,1646,6,6,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1646,6,7,term_months,-0.002046332593930546
base,graduation_risk,1646,6,8,score_trend3,-0.0007010033078331248
base,graduation_risk,1995,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,1995,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,1995,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,1995,6,4,term_months,0.00758346784809555
base,graduation_risk,1995,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1995,6,6,loan_age_month,0.001464234684339635
base,graduation_risk,1995,6,7,tenure_months,-0.00036517382283154785
base,graduation_risk,1995,6,8,util_proxy,0.00019766469826142813
base,graduation_risk,1318,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,1318,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,1318,6,3,late_count_roll,0.011058780501674822
base,graduation_risk,1318,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1318,6,5,term_months,-0.002046332593930546
base,graduation_risk,1318,6,6,loan_age_month,-0.00157569891636549
base,graduation_risk,1318,6,7,util_proxy,0.0012621713291290288
base,graduation_risk,1318,6,8,rate_diff_bps,0.0008459329314250604
base,graduation_risk,2580,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,2580,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,2580,6,3,late_count_roll,0.019175316649693037
base,graduation_risk,2580,6,4,util_proxy,0.003216686751073381
base,graduation_risk,2580,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2580,6,6,term_months,-0.002046332593930546
base,graduation_risk,2580,6,7,rate_diff_bps,0.0005957399837893229
base,graduation_risk,2580,6,8,score_trend3,-0.0005707480341691032
base,graduation_risk,1680,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,1680,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,1680,6,3,late_count_roll,0.01511704857568393
base,graduation_risk,1680,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1680,6,5,term_months,-0.002046332593930546
base,graduation_risk,1680,6,6,util_proxy,0.0009731838633329441
base,graduation_risk,1680,6,7,loan_age_month,-0.0005623877161304483
base,graduation_risk,1680,6,8,balance,0.00040159225050264785
base,graduation_risk,1602,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,1602,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,1602,6,3,late_count_roll,0.01511704857568393
base,graduation_risk,1602,6,4,term_months,-0.006861232814943594
base,graduation_risk,1602,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1602,6,6,util_proxy,0.003020707486728838
base,graduation_risk,1602,6,7,rate_diff_bps,-0.001429937681075818
base,graduation_risk,1602,6,8,balance,0.0009791613704621149
base,graduation_risk,64,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,64,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,64,6,3,term_months,0.00758346784809555
base,graduation_risk,64,6,4,balance,0.004666518131661794
base,graduation_risk,64,6,5,util_proxy,0.0036923954703380205
base,graduation_risk,64,6,6,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,64,6,7,late_count_roll,0.002942244353656604
base,graduation_risk,64,6,8,loan_age_month,-0.0025890101166005314
base,graduation_risk,679,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,679,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,679,6,3,late_count_roll,0.011058780501674822
base,graduation_risk,679,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,679,6,5,term_months,-0.002046332593930546
base,graduation_risk,679,6,6,util_proxy,0.0016249935248588217
base,graduation_risk,679,6,7,loan_age_month,-0.00157569891636549
base,graduation_risk,679,6,8,balance,0.0013601348476661478
base,graduation_risk,162,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,162,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,162,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,162,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,162,6,5,term_months,-0.002046332593930546
base,graduation_risk,162,6,6,loan_age_month,-0.00157569891636549
base,graduation_risk,162,6,7,balance,-0.0009656915700167828
base,graduation_risk,162,6,8,util_proxy,0.0008207458073027883
base,graduation_risk,2877,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,2877,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2877,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,2877,6,4,term_months,-0.006861232814943594
base,graduation_risk,2877,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2877,6,6,util_proxy,-0.002230117096209406
base,graduation_risk,2877,6,7,balance,-0.001879805773337247
base,graduation_risk,2877,6,8,loan_age_month,0.001464234684339635
base,graduation_risk,2652,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,2652,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,2652,6,3,late_count_roll,0.019175316649693037
base,graduation_risk,2652,6,4,term_months,-0.006861232814943594
base,graduation_risk,2652,6,5,balance,0.004666518131661794
base,graduation_risk,2652,6,6,util_proxy,0.0036923954703380205
base,graduation_risk,2652,6,7,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2652,6,8,loan_age_month,0.0024775458845746764
base,graduation_risk,2194,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,2194,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2194,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,2194,6,4,term_months,0.00758346784809555
base,graduation_risk,2194,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2194,6,6,util_proxy,-0.0016501289037142743
base,graduation_risk,2194,6,7,income_stability,0.0011387687944508515
base,graduation_risk,2194,6,8,balance,-0.0010023449949372874
base,graduation_risk,2763,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,2763,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2763,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,2763,6,4,term_months,0.00758346784809555
base,graduation_risk,2763,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2763,6,6,loan_age_month,-0.00157569891636549
base,graduation_risk,2763,6,7,rate_diff_bps,0.0013856911105704036
base,graduation_risk,2763,6,8,util_proxy,-0.0006575550625765355
base,graduation_risk,1684,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,1684,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,1684,6,3,introducer_Dealer_A,0.012272551101237707
base,graduation_risk,1684,6,4,late_count_roll,-0.009232559868370722
base,graduation_risk,1684,6,5,term_months,0.002768567627082502
base,graduation_risk,1684,6,6,rate_diff_bps,-0.0015947033737610996
base,graduation_risk,1684,6,7,loan_age_month,-0.0005623877161304483
base,graduation_risk,1684,6,8,util_proxy,-0.0004530891764110299
base,graduation_risk,2913,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,2913,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2913,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,2913,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2913,6,5,util_proxy,-0.0027766256051504996
base,graduation_risk,2913,6,6,loan_age_month,0.0024775458845746764
base,graduation_risk,2913,6,7,term_months,-0.002046332593930546
base,graduation_risk,2913,6,8,balance,-0.002043080120710404
base,graduation_risk,1258,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,1258,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,1258,6,3,late_count_roll,0.019175316649693037
base,graduation_risk,1258,6,4,util_proxy,0.0036923954703380205
base,graduation_risk,1258,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1258,6,6,term_months,-0.002046332593930546
base,graduation_risk,1258,6,7,balance,0.0015356270033461397
base,graduation_risk,1258,6,8,income_stability,-0.0010487607912691229
base,graduation_risk,2437,6,1,dpd30_roll6,-0.10586994648925799
base,graduation_risk,2437,6,2,dpd30_roll3,-0.027542483735313872
base,graduation_risk,2437,6,3,term_months,-0.006861232814943594
base,graduation_risk,2437,6,4,late_count_roll,-0.005174291794361613
base,graduation_risk,2437,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2437,6,6,util_proxy,-0.001591630611339981
base,graduation_risk,2437,6,7,balance,-0.0015565892081291605
base,graduation_risk,2437,6,8,tenure_months,0.0008250963901041415
base,graduation_risk,2887,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,2887,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2887,6,3,introducer_Dealer_A,0.012272551101237707
base,graduation_risk,2887,6,4,late_count_roll,-0.009232559868370722
base,graduation_risk,2887,6,5,term_months,-0.002046332593930546
base,graduation_risk,2887,6,6,loan_age_month,-0.00157569891636549
base,graduation_risk,2887,6,7,util_proxy,-0.0014730007494733611
base,graduation_risk,2887,6,8,rate_diff_bps,-0.0014441067486696657
base,graduation_risk,846,6,1,dpd30_roll6,0.05601070563498962
base,graduation_risk,846,6,2,dpd30_roll3,-0.027542483735313872
base,graduation_risk,846,6,3,term_months,0.00758346784809555
base,graduation_risk,846,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,846,6,5,late_count_roll,0.002942244353656604
base,graduation_risk,846,6,6,tenure_months,-0.0005201301733711829
base,graduation_risk,846,6,7,loan_age_month,0.00045092348410459337
base,graduation_risk,846,6,8,util_proxy,-0.0004432819606946081
base,graduation_risk,68,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,68,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,68,6,3,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,68,6,4,late_count_roll,0.002942244353656604
base,graduation_risk,68,6,5,term_months,0.002768567627082502
base,graduation_risk,68,6,6,loan_age_month,-0.0025890101166005314
base,graduation_risk,68,6,7,balance,-0.0012866867155327173
base,graduation_risk,68,6,8,util_proxy,-0.000621965474246088
base,graduation_risk,76,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,76,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,76,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,76,6,4,term_months,-0.006861232814943594
base,graduation_risk,76,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,76,6,6,loan_age_month,0.0024775458845746764
base,graduation_risk,76,6,7,tenure_months,0.0008301515343517357
base,graduation_risk,76,6,8,rate_diff_bps,-0.0005174336291464345
base,graduation_risk,2848,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,2848,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,2848,6,3,late_count_roll,0.019175316649693037
base,graduation_risk,2848,6,4,term_months,0.00758346784809555
base,graduation_risk,2848,6,5,util_proxy,0.0036923954703380205
base,graduation_risk,2848,6,6,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2848,6,7,income,-0.0007492005925266842
base,graduation_risk,2848,6,8,score_trend3,-0.0005362397567244565
base,graduation_risk,1562,6,1,dpd30_roll3,-0.17443573032365464
base,graduation_risk,1562,6,2,introducer_Dealer_A,0.012272551101237707
base,graduation_risk,1562,6,3,dpd30_roll6,-0.008741555214709415
base,graduation_risk,1562,6,4,late_count_roll,-0.005174291794361613
base,graduation_risk,1562,6,5,term_months,0.002768567627082502
base,graduation_risk,1562,6,6,balance,-0.0016543316745838397
base,graduation_risk,1562,6,7,loan_age_month,0.001464234684339635
base,graduation_risk,1562,6,8,income,-0.0006352908586499077
base,graduation_risk,1350,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,1350,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,1350,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,1350,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1350,6,5,loan_age_month,-0.0025890101166005314
base,graduation_risk,1350,6,6,term_months,-0.002046332593930546
base,graduation_risk,1350,6,7,util_proxy,-0.0017550182599181821
base,graduation_risk,1350,6,8,balance,-0.0014244147364461286
base,graduation_risk,1914,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,1914,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,1914,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,1914,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1914,6,5,term_months,-0.002046332593930546
base,graduation_risk,1914,6,6,util_proxy,-0.00125326753768867
base,graduation_risk,1914,6,7,balance,-0.0009434773730952648
base,graduation_risk,1914,6,8,rate_diff_bps,0.0007983889695901552
base,graduation_risk,804,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,804,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,804,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,804,6,4,balance,0.003570447441357185
base,graduation_risk,804,6,5,util_proxy,0.0032744838769649095
base,graduation_risk,804,6,6,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,804,6,7,loan_age_month,0.0024775458845746764
base,graduation_risk,804,6,8,term_months,-0.002046332593930546
base,graduation_risk,1583,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,1583,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,1583,6,3,introducer_Dealer_A,0.012272551101237707
base,graduation_risk,1583,6,4,late_count_roll,0.011058780501674822
base,graduation_risk,1583,6,5,term_months,0.00758346784809555
base,graduation_risk,1583,6,6,loan_age_month,-0.00157569891636549
base,graduation_risk,1583,6,7,balance,0.001446770215660068
base,graduation_risk,1583,6,8,util_proxy,0.0008416264357325278
base,graduation_risk,1888,6,1,dpd30_roll6,0.05601070563498962
base,graduation_risk,1888,6,2,dpd30_roll3,0.04590413955885653
base,graduation_risk,1888,6,3,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1888,6,4,term_months,0.002768567627082502
base,graduation_risk,1888,6,5,loan_age_month,-0.00157569891636549
base,graduation_risk,1888,6,6,balance,0.0011757570132175487
base,graduation_risk,1888,6,7,late_count_roll,-0.0011160237203525045
base,graduation_risk,1888,6,8,income,0.000520079299243111
base,graduation_risk,621,6,1,dpd30_roll6,0.163931140384488
base,graduation_risk,621,6,2,dpd30_roll3,0.11935076285302691
base,graduation_risk,621,6,3,late_count_roll,0.011058780501674822
base,graduation_risk,621,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,621,6,5,term_months,0.002768567627082502
base,graduation_risk,621,6,6,balance,-0.0012966831041474004
base,graduation_risk,621,6,7,rate_diff_bps,-0.0011699297246587901
base,graduation_risk,621,6,8,util_proxy,-0.0006956435800989287
base,graduation_risk,904,6,1,dpd30_roll6,0.05601070563498962
base,graduation_risk,904,6,2,dpd30_roll3,0.04590413955885653
base,graduation_risk,904,6,3,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,904,6,4,term_months,-0.002046332593930546
base,graduation_risk,904,6,5,loan_age_month,-0.00157569891636549
base,graduation_risk,904,6,6,balance,0.0013234814227456432
base,graduation_risk,904,6,7,late_count_roll,-0.0011160237203525045
base,graduation_risk,904,6,8,rate_diff_bps,-0.0009783082014108583
base,graduation_risk,1923,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,1923,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,1923,6,3,late_count_roll,0.01511704857568393
base,graduation_risk,1923,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1923,6,5,term_months,-0.002046332593930546
base,graduation_risk,1923,6,6,util_proxy,0.0012096616845926628
base,graduation_risk,1923,6,7,balance,-0.0009034918186365323
base,graduation_risk,1923,6,8,income,-0.0006352908586499077
base,graduation_risk,643,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,643,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,643,6,3,introducer_Dealer_A,0.012272551101237707
base,graduation_risk,643,6,4,late_count_roll,-0.009232559868370722
base,graduation_risk,643,6,5,term_months,0.00758346784809555
base,graduation_risk,643,6,6,util_proxy,0.0019802259207599773
base,graduation_risk,643,6,7,balance,0.001946589646394222
base,graduation_risk,643,6,8,rate_diff_bps,0.0012398294079447915
base,graduation_risk,1807,6,1,dpd30_roll6,0.05601070563498962
base,graduation_risk,1807,6,2,dpd30_roll3,0.04590413955885653
base,graduation_risk,1807,6,3,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1807,6,4,tenure_months,0.0022741553495107406
base,graduation_risk,1807,6,5,term_months,-0.002046332593930546
base,graduation_risk,1807,6,6,loan_age_month,-0.00157569891636549
base,graduation_risk,1807,6,7,balance,-0.0012289298035367705
base,graduation_risk,1807,6,8,late_count_roll,-0.0011160237203525045
base,graduation_risk,737,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,737,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,737,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,737,6,4,term_months,-0.006861232814943594
base,graduation_risk,737,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,737,6,6,util_proxy,-0.0019330707752201913
base,graduation_risk,737,6,7,loan_age_month,0.001464234684339635
base,graduation_risk,737,6,8,income_stability,0.0008386879548775825
base,graduation_risk,445,6,1,dpd30_roll6,0.05601070563498962
base,graduation_risk,445,6,2,dpd30_roll3,-0.027542483735313872
base,graduation_risk,445,6,3,term_months,-0.006861232814943594
base,graduation_risk,445,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,445,6,5,late_count_roll,0.002942244353656604
base,graduation_risk,445,6,6,balance,-0.0007213354038800851
base,graduation_risk,445,6,7,util_proxy,-0.0005282262544920263
base,graduation_risk,445,6,8,rate_diff_bps,0.0005077343680984467
base,graduation_risk,1974,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,1974,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,1974,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,1974,6,4,term_months,-0.006861232814943594
base,graduation_risk,1974,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1974,6,6,loan_age_month,-0.0025890101166005314
base,graduation_risk,1974,6,7,util_proxy,0.0021284546238723332
base,graduation_risk,1974,6,8,balance,0.002011010817466624
base,graduation_risk,1442,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,1442,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,1442,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,1442,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1442,6,5,loan_age_month,0.0024775458845746764
base,graduation_risk,1442,6,6,term_months,-0.002046332593930546
base,graduation_risk,1442,6,7,util_proxy,-0.001667591080542422
base,graduation_risk,1442,6,8,balance,-0.0014466289333676466
base,graduation_risk,140,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,140,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,140,6,3,introducer_Dealer_A,0.012272551101237707
base,graduation_risk,140,6,4,late_count_roll,-0.009232559868370722
base,graduation_risk,140,6,5,term_months,0.002768567627082502
base,graduation_risk,140,6,6,loan_age_month,0.0024775458845746764
base,graduation_risk,140,6,7,rate_diff_bps,0.0015079657967701468
base,graduation_risk,140,6,8,util_proxy,-0.001201211680203853
base,graduation_risk,1563,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,1563,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,1563,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,1563,6,4,term_months,0.00758346784809555
base,graduation_risk,1563,6,5,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,1563,6,6,loan_age_month,0.0024775458845746764
base,graduation_risk,1563,6,7,income_stability,-0.0013356954105911776
base,graduation_risk,1563,6,8,util_proxy,-0.0009450326829241202
base,graduation_risk,553,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,553,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,553,6,3,late_count_roll,0.01511704857568393
base,graduation_risk,553,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,553,6,5,term_months,0.002768567627082502
base,graduation_risk,553,6,6,income_stability,-0.0012762572931011712
base,graduation_risk,553,6,7,loan_age_month,-0.0005623877161304483
base,graduation_risk,553,6,8,util_proxy,0.0005256271214738794
base,graduation_risk,706,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,706,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,706,6,3,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,706,6,4,late_count_roll,0.002942244353656604
base,graduation_risk,706,6,5,loan_age_month,-0.0025890101166005314
base,graduation_risk,706,6,6,term_months,-0.002046332593930546
base,graduation_risk,706,6,7,util_proxy,0.0009774450287688067
base,graduation_risk,706,6,8,rate_diff_bps,-0.0007246882127385347
base,graduation_risk,1240,6,1,dpd30_roll6,-0.05190972911450881
base,graduation_risk,1240,6,2,dpd30_roll3,-0.027542483735313872
base,graduation_risk,1240,6,3,introducer_Dealer_A,0.012272551101237707
base,graduation_risk,1240,6,4,loan_age_month,0.0024775458845746764
base,graduation_risk,1240,6,5,balance,0.0020654355999243433
base,graduation_risk,1240,6,6,term_months,-0.002046332593930546
base,graduation_risk,1240,6,7,late_count_roll,-0.0011160237203525045
base,graduation_risk,1240,6,8,income,0.0009268997773744556
base,graduation_risk,2929,6,1,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2929,6,2,dpd30_roll6,-0.1598301638640072
base,graduation_risk,2929,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,2929,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2929,6,5,term_months,0.002768567627082502
base,graduation_risk,2929,6,6,loan_age_month,0.0024775458845746764
base,graduation_risk,2929,6,7,rate_diff_bps,-0.0006002207179265232
base,graduation_risk,2929,6,8,util_proxy,-0.000581176500984012
base,graduation_risk,2185,6,1,dpd30_roll6,-0.2677505986135056
base,graduation_risk,2185,6,2,dpd30_roll3,-0.17443573032365464
base,graduation_risk,2185,6,3,late_count_roll,-0.009232559868370722
base,graduation_risk,2185,6,4,introducer_Dealer_A,-0.00316462009528771
base,graduation_risk,2185,6,5,loan_age_month,-0.0025890101166005314
base,graduation_risk,2185,6,6,term_months,-0.002046332593930546
base,graduation_risk,2185,6,7,util_proxy,-0.0020038095507827346
base,graduation_risk,2185,6,8,balance,-0.001746520591808139
base,graduation_risk,1163,6,1,dpd30_roll6,0.37977200988348486
base,graduation_risk,1163,6,2,dpd30_roll3,0.2662440094413677
base,graduation_risk,1163,6,3,late_count_roll,0.019175316649693037
